product_id,sku,product_name,category,subcategory,brand,model_number,color,weight_g,release_year,warranty_months,wireless,resolution,unit_price,msrp,cost_price,currency,is_active,gst_rate_percent
778,SKU-000778,Acer Max Desktop 64GB/1TB,Computers,Desktops,Acer,ACE-372A,White,1868,2019,12,,,67570.0,69020.0,41420.0,INR,True,18
779,SKU-000779,Apple Plus Wearable Silver,Mobiles & Tablets,Wearables,Apple,APP-623Z,Red,1293,2020,24,BT 5.1,,11360.0,12070.0,7070.0,INR,True,18
780,SKU-000780,HP Mini Laptop 16GB/1TB,Computers,Laptops,HP,HP-333A,Black,1632,2024,12,,,52200.0,54700.0,40360.0,INR,True,18
781,SKU-000781,ASUS Prime Laptop 16GB/2TB,Computers,Laptops,ASUS,ASU-408B,White,2642,2025,12,,,78400.0,87590.0,45560.0,INR,True,18
782,SKU-000782,Lenovo Edge Laptop 16GB/1TB,Computers,Laptops,Lenovo,LEN-221B,Blue,1161,2019,6,,,73100.0,80080.0,41910.0,INR,True,18
783,SKU-000783,Apple Edge Wearable Red,Mobiles & Tablets,Wearables,Apple,APP-675B,Graphite,50,2018,24,BT 5.2,,10610.0,11840.0,8220.0,INR,True,18
784,SKU-000784,OnePlus X Smartphone 64GB/4TB,Mobiles & Tablets,Smartphones,OnePlus,ONE-154B,Space Grey,934,2024,24,,5K,29490.0,32190.0,23490.0,INR,True,18
785,SKU-000785,WD Edge Storag Red,Computers,Storage,WD,WD-470Z,Blue,804,2020,12,,,10960.0,12200.0,7390.0,INR,True,18
786,SKU-000786,Sony X Headset Black,Accessories,Headsets,Sony,SON-551A,Space Grey,975,2019,12,BT 5.3,,4330.0,4930.0,2650.0,INR,True,18
787,SKU-000787,Corsair Plus Mouse Space Grey,Accessories,Mouse,Corsair,COR-137B,Red,931,2018,12,BT 5.0,,990.0,1040.0,780.0,INR,True,18
788,SKU-000788,Samsung S Wearable Space Grey,Mobiles & Tablets,Wearables,Samsung,SAM-159B,Silver,90,2021,12,BT 5.2,,2450.0,2550.0,1720.0,INR,True,18
789,SKU-000789,Ambrane Air Power Bank Black,Mobiles & Tablets,Power Banks,Ambrane,AMB-339B,Silver,936,2023,6,,,2250.0,2580.0,1440.0,INR,True,18
790,SKU-000790,HP Max Hubs & Dock Black,Accessories,Hubs & Docks,HP,HP-534B,Black,1115,2025,24,,,2360.0,2410.0,1450.0,INR,True,18
791,SKU-000791,Anker Plus Power Bank Graphite,Mobiles & Tablets,Power Banks,Anker,ANK-702A,Blue,711,2024,12,,,1560.0,1590.0,1160.0,INR,True,18
792,SKU-000792,Apple Lite Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,Apple,APP-322Z,Space Grey,735,2019,12,,8K,41760.0,44380.0,30040.0,INR,True,18
793,SKU-000793,"BenQ 27"" 165Hz Plus Monitor",Computers,Monitors,BenQ,BEN-119A,Space Grey,1529,2024,24,,1440p,15000.0,16800.0,9910.0,INR,True,18
794,SKU-000794,Noise Prime Wearable Black,Mobiles & Tablets,Wearables,Noise,NOI-429Z,White,853,2020,12,BT 5.1,,8600.0,9590.0,7190.0,INR,True,18
795,SKU-000795,Amazfit X Wearable Graphite,Mobiles & Tablets,Wearables,Amazfit,AMA-382X,Silver,79,2020,12,BT 5.2,,16380.0,18270.0,13520.0,INR,True,18
796,SKU-000796,Anker X Power Bank White,Mobiles & Tablets,Power Banks,Anker,ANK-701B,Blue,631,2020,12,,,2880.0,3080.0,2240.0,INR,True,18
797,SKU-000797,boAt Air Wearable Silver,Mobiles & Tablets,Wearables,boAt,BOA-877C,Blue,910,2025,12,BT 5.1,,4290.0,4860.0,2380.0,INR,True,18
798,SKU-000798,Redragon S Keyboard Space Grey,Accessories,Keyboards,Redragon,RED-280Z,Space Grey,952,2021,12,BT 5.2,,4370.0,4590.0,2910.0,INR,True,18
799,SKU-000799,Lenovo Prime Desktop 16GB/512GB,Computers,Desktops,Lenovo,LEN-281C,Graphite,1873,2022,6,,,49140.0,55330.0,36550.0,INR,True,18
800,SKU-000800,Anker Plus Power Bank Space Grey,Mobiles & Tablets,Power Banks,Anker,ANK-193B,Black,776,2022,24,,,2460.0,2760.0,1620.0,INR,True,18
801,SKU-000801,Razer Lite Headset Space Grey,Accessories,Headsets,Razer,RAZ-944C,Silver,204,2023,24,BT 5.0,,3300.0,3470.0,2510.0,INR,True,18
802,SKU-000802,Apple Pro Smartphone 8GB/512GB,Mobiles & Tablets,Smartphones,Apple,APP-679C,Silver,57,2019,24,,8K,29380.0,31510.0,16310.0,INR,True,18
803,SKU-000803,Razer Prime Mouse Red,Accessories,Mouse,Razer,RAZ-871C,Blue,931,2018,12,BT 5.2,,1130.0,1180.0,950.0,INR,True,18
804,SKU-000804,Samsung Edge Storag Space Grey,Computers,Storage,Samsung,SAM-826A,Graphite,801,2021,24,,,5170.0,5810.0,3310.0,INR,True,18
805,SKU-000805,Amazfit Ultra Wearable Space Grey,Mobiles & Tablets,Wearables,Amazfit,AMA-724A,White,689,2018,6,BT 5.3,,10280.0,11070.0,8180.0,INR,True,18
806,SKU-000806,Belkin S Hubs & Dock Blue,Accessories,Hubs & Docks,Belkin,BEL-447C,White,634,2020,24,,,4060.0,4270.0,3350.0,INR,True,18
807,SKU-000807,boAt X Wearable Silver,Mobiles & Tablets,Wearables,boAt,BOA-213Z,White,1063,2018,12,BT 5.2,,1200.0,1300.0,720.0,INR,True,18
808,SKU-000808,Anker Edge Power Bank Graphite,Mobiles & Tablets,Power Banks,Anker,ANK-529Z,Blue,1142,2020,6,,,1240.0,1340.0,900.0,INR,True,18
809,SKU-000809,Logitech S Keyboard Space Grey,Accessories,Keyboards,Logitech,LOG-956B,Black,878,2018,12,BT 5.1,,1810.0,2080.0,1460.0,INR,True,18
810,SKU-000810,Logitech Plus Headset Red,Accessories,Headsets,Logitech,LOG-802B,Silver,766,2024,24,BT 5.1,,500.0,520.0,390.0,INR,True,18
811,SKU-000811,Amazfit Max Wearable White,Mobiles & Tablets,Wearables,Amazfit,AMA-559B,Blue,659,2024,12,BT 5.1,,6710.0,7400.0,4790.0,INR,True,18
812,SKU-000812,AverMedia Edge Webcam Space Grey,Accessories,Webcams,AverMedia,AVE-665B,Blue,930,2023,6,,8K,2870.0,3290.0,2150.0,INR,True,18
813,SKU-000813,HP Plus Hubs & Dock Silver,Accessories,Hubs & Docks,HP,HP-869Z,Red,555,2019,24,,,800.0,900.0,530.0,INR,True,18
814,SKU-000814,Anker Max Hubs & Dock Space Grey,Accessories,Hubs & Docks,Anker,ANK-429X,Black,325,2019,6,,,3670.0,4190.0,2620.0,INR,True,18
815,SKU-000815,Samsung Mini Storag Black,Computers,Storage,Samsung,SAM-248C,Graphite,1158,2019,12,,,5890.0,6550.0,4300.0,INR,True,18
816,SKU-000816,Logitech Max Headset Silver,Accessories,Headsets,Logitech,LOG-567X,Graphite,941,2018,12,BT 5.2,,500.0,550.0,300.0,INR,True,18
817,SKU-000817,Anker Mini Hubs & Dock Black,Accessories,Hubs & Docks,Anker,ANK-461Z,Blue,617,2023,24,,,1010.0,1040.0,660.0,INR,True,18
818,SKU-000818,Samsung Ultra Wearable White,Mobiles & Tablets,Wearables,Samsung,SAM-172C,Graphite,840,2019,24,BT 5.1,,2860.0,3200.0,1660.0,INR,True,18
819,SKU-000819,Mi Pro Power Bank Silver,Mobiles & Tablets,Power Banks,Mi,MI-641C,Red,542,2020,12,,,2260.0,2380.0,1570.0,INR,True,18
820,SKU-000820,Xiaomi Lite Smartphone 8GB/512GB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-788X,Graphite,1854,2018,12,,1080p,39840.0,45630.0,32790.0,INR,True,18
821,SKU-000821,Apple Lite Laptop 16GB/2TB,Computers,Laptops,Apple,APP-644B,White,1404,2024,12,,,30000.0,31040.0,21780.0,INR,True,18
822,SKU-000822,Keychron S Keyboard Space Grey,Accessories,Keyboards,Keychron,KEY-411Z,Graphite,826,2025,6,BT 5.2,,2160.0,2420.0,1370.0,INR,True,18
823,SKU-000823,Corsair Prime Mouse White,Accessories,Mouse,Corsair,COR-676Z,Silver,1423,2023,24,BT 5.0,,2340.0,2430.0,1960.0,INR,True,18
824,SKU-000824,Anker Pro Power Bank Space Grey,Mobiles & Tablets,Power Banks,Anker,ANK-589X,Space Grey,129,2018,24,,,2660.0,2940.0,1820.0,INR,True,18
825,SKU-000825,Logitech Prime Keyboard Black,Accessories,Keyboards,Logitech,LOG-190Z,Blue,613,2023,12,BT 5.2,,5120.0,5400.0,3070.0,INR,True,18
826,SKU-000826,Mi Prime Power Bank Red,Mobiles & Tablets,Power Banks,Mi,MI-958Z,Blue,469,2022,24,,,2450.0,2810.0,1380.0,INR,True,18
827,SKU-000827,Samsung Lite Wearable Silver,Mobiles & Tablets,Wearables,Samsung,SAM-541A,Blue,552,2019,24,BT 5.2,,1200.0,1300.0,780.0,INR,True,18
828,SKU-000828,realme S Tablet 16GB/512GB,Mobiles & Tablets,Tablets,realme,REA-326B,White,1263,2023,6,,5K,35430.0,39040.0,27510.0,INR,True,18
829,SKU-000829,HyperX Pro Headset Red,Accessories,Headsets,HyperX,HYP-528C,Graphite,994,2024,24,BT 5.2,,4030.0,4250.0,2410.0,INR,True,18
830,SKU-000830,realme Prime Tablet 64GB/1TB,Mobiles & Tablets,Tablets,realme,REA-510A,Black,1632,2025,24,,4K,8590.0,9290.0,5750.0,INR,True,18
831,SKU-000831,Apple Prime Laptop 16GB/512GB,Computers,Laptops,Apple,APP-377C,Graphite,2830,2019,12,,,69540.0,76430.0,55720.0,INR,True,18
832,SKU-000832,"Acer 14"" 120Hz Air Monitor",Computers,Monitors,Acer,ACE-438C,Silver,1057,2022,12,,1440p,13120.0,14280.0,7290.0,INR,True,18
833,SKU-000833,ASUS Edge Laptop 32GB/512GB,Computers,Laptops,ASUS,ASU-613A,Black,2491,2023,12,,,41420.0,43060.0,34320.0,INR,True,18
834,SKU-000834,UGREEN Mini Hubs & Dock Space Grey,Accessories,Hubs & Docks,UGREEN,UGR-647A,Black,520,2022,24,,,3690.0,4230.0,2310.0,INR,True,18
835,SKU-000835,Noise X Wearable Red,Mobiles & Tablets,Wearables,Noise,NOI-826X,Red,723,2022,6,BT 5.2,,6610.0,6750.0,4380.0,INR,True,18
836,SKU-000836,Corsair Ultra Keyboard Black,Accessories,Keyboards,Corsair,COR-476A,Red,1421,2018,12,BT 5.3,,5940.0,6330.0,3680.0,INR,True,18
837,SKU-000837,"LG 24"" 120Hz Edge Monitor",Computers,Monitors,LG,LG-200B,Black,3448,2025,12,,1440p,23030.0,24380.0,14070.0,INR,True,18
838,SKU-000838,"Dell 34"" UW 120Hz Mini Monitor",Computers,Monitors,Dell,DEL-518Z,Red,1768,2021,6,,1080p,7580.0,8330.0,4220.0,INR,True,18
839,SKU-000839,Xiaomi Prime Smartphone 32GB/512GB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-518X,Silver,458,2022,12,,1440p,39610.0,42300.0,24530.0,INR,True,18
840,SKU-000840,Apple Edge Laptop 16GB/512GB,Computers,Laptops,Apple,APP-361X,Silver,2528,2020,24,,,92020.0,102560.0,60110.0,INR,True,18
841,SKU-000841,Acer Mini Laptop 32GB/256GB,Computers,Laptops,Acer,ACE-161X,Space Grey,1981,2021,12,,,91100.0,102650.0,70800.0,INR,True,18
842,SKU-000842,OnePlus Lite Smartphone 8GB/512GB,Mobiles & Tablets,Smartphones,OnePlus,ONE-210B,White,721,2019,12,,8K,25820.0,27450.0,14220.0,INR,True,18
843,SKU-000843,"ASUS 34"" UW 75Hz Mini Monitor",Computers,Monitors,ASUS,ASU-914X,Blue,1398,2020,12,,5K,6000.0,6450.0,3590.0,INR,True,18
844,SKU-000844,Corsair Plus Mouse Graphite,Accessories,Mouse,Corsair,COR-742A,Blue,1300,2025,6,BT 5.0,,2590.0,2750.0,1560.0,INR,True,18
845,SKU-000845,Lenovo Max Tablet 8GB/4TB,Mobiles & Tablets,Tablets,Lenovo,LEN-792X,Blue,1915,2025,12,,1440p,19250.0,21480.0,13590.0,INR,True,18
846,SKU-000846,Ambrane Max Power Bank Blue,Mobiles & Tablets,Power Banks,Ambrane,AMB-394Z,Black,295,2020,12,,,2030.0,2260.0,1660.0,INR,True,18
847,SKU-000847,Corsair S Mouse Silver,Accessories,Mouse,Corsair,COR-856B,White,781,2025,24,BT 5.3,,1990.0,2280.0,1650.0,INR,True,18
848,SKU-000848,Ambrane Edge Power Bank Graphite,Mobiles & Tablets,Power Banks,Ambrane,AMB-906B,White,1085,2021,12,,,1460.0,1640.0,1060.0,INR,True,18
849,SKU-000849,Logitech Ultra Keyboard Black,Accessories,Keyboards,Logitech,LOG-587B,Graphite,812,2025,24,BT 5.3,,5720.0,5840.0,4170.0,INR,True,18
850,SKU-000850,Seagate X Storag Black,Computers,Storage,Seagate,SEA-633X,White,483,2018,24,,,4020.0,4120.0,2940.0,INR,True,18
851,SKU-000851,Apple Mini Tablet 64GB/1TB,Mobiles & Tablets,Tablets,Apple,APP-314C,Graphite,2493,2021,24,,4K,27740.0,30510.0,21340.0,INR,True,18
852,SKU-000852,Dell Mini Laptop 8GB/256GB,Computers,Laptops,Dell,DEL-782C,Black,1617,2019,6,,,80100.0,87040.0,49930.0,INR,True,18
853,SKU-000853,HP Prime Hubs & Dock Space Grey,Accessories,Hubs & Docks,HP,HP-958A,Graphite,561,2025,12,,,5970.0,6440.0,4550.0,INR,True,18
854,SKU-000854,Xiaomi S Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-684C,Silver,547,2025,6,,4K,16980.0,18290.0,9580.0,INR,True,18
855,SKU-000855,HyperX Plus Headset Silver,Accessories,Headsets,HyperX,HYP-174X,Silver,892,2018,24,BT 5.3,,3650.0,4170.0,2460.0,INR,True,18
856,SKU-000856,Seagate Plus Storag Space Grey,Computers,Storage,Seagate,SEA-113X,Black,662,2021,12,,,8030.0,8870.0,6320.0,INR,True,18
857,SKU-000857,Apple Mini Laptop 8GB/4TB,Computers,Laptops,Apple,APP-524Z,Red,1635,2020,24,,,30330.0,32980.0,19390.0,INR,True,18
858,SKU-000858,Samsung Max Smartphone 16GB/512GB,Mobiles & Tablets,Smartphones,Samsung,SAM-278C,Space Grey,920,2024,6,,4K,6000.0,6310.0,4730.0,INR,True,18
859,SKU-000859,Corsair Prime Mouse White,Accessories,Mouse,Corsair,COR-818C,Red,790,2018,12,BT 5.2,,2480.0,2540.0,1830.0,INR,True,18
860,SKU-000860,Dell Lite Mouse Space Grey,Accessories,Mouse,Dell,DEL-142C,Graphite,591,2024,24,BT 5.1,,1410.0,1610.0,790.0,INR,True,18
861,SKU-000861,HP Plus Hubs & Dock Black,Accessories,Hubs & Docks,HP,HP-199A,Space Grey,695,2019,12,,,4660.0,5340.0,3240.0,INR,True,18
862,SKU-000862,Apple X Laptop 8GB/512GB,Computers,Laptops,Apple,APP-137B,Silver,1119,2021,24,,,58060.0,64870.0,36260.0,INR,True,18
863,SKU-000863,Ambrane Lite Power Bank Space Grey,Mobiles & Tablets,Power Banks,Ambrane,AMB-453B,Graphite,176,2023,24,,,2290.0,2360.0,1390.0,INR,True,18
864,SKU-000864,Dell Ultra Mouse Red,Accessories,Mouse,Dell,DEL-577A,Silver,948,2022,12,BT 5.1,,2810.0,3230.0,2210.0,INR,True,18
865,SKU-000865,Razer S Headset Graphite,Accessories,Headsets,Razer,RAZ-693Z,Silver,152,2023,24,BT 5.0,,2210.0,2260.0,1840.0,INR,True,18
866,SKU-000866,Samsung Plus Tablet 16GB/512GB,Mobiles & Tablets,Tablets,Samsung,SAM-965A,White,1864,2025,12,,1080p,26330.0,27700.0,15840.0,INR,True,18
867,SKU-000867,Amazfit Air Wearable Silver,Mobiles & Tablets,Wearables,Amazfit,AMA-310X,Black,751,2022,24,BT 5.1,,9570.0,10150.0,7730.0,INR,True,18
868,SKU-000868,Dell Ultra Mouse Space Grey,Accessories,Mouse,Dell,DEL-434C,White,517,2018,24,BT 5.2,,2460.0,2790.0,1600.0,INR,True,18
869,SKU-000869,Mi S Power Bank White,Mobiles & Tablets,Power Banks,Mi,MI-182X,Blue,528,2021,12,,,2730.0,3110.0,1510.0,INR,True,18
870,SKU-000870,Acer Prime Laptop 8GB/256GB,Computers,Laptops,Acer,ACE-427B,Red,2651,2021,24,,,71190.0,80030.0,56930.0,INR,True,18
871,SKU-000871,Mi S Power Bank Black,Mobiles & Tablets,Power Banks,Mi,MI-300Z,Silver,1136,2022,6,,,2350.0,2570.0,1980.0,INR,True,18
872,SKU-000872,Acer Mini Desktop 8GB/512GB,Computers,Desktops,Acer,ACE-677X,Space Grey,3132,2021,12,,,46460.0,47520.0,39320.0,INR,True,18
873,SKU-000873,Anker S Hubs & Dock Blue,Accessories,Hubs & Docks,Anker,ANK-339C,Blue,1123,2024,6,,,2180.0,2270.0,1640.0,INR,True,18
874,SKU-000874,Belkin Max Hubs & Dock White,Accessories,Hubs & Docks,Belkin,BEL-984C,White,363,2020,24,,,5440.0,6020.0,3660.0,INR,True,18
875,SKU-000875,realme Edge Tablet 16GB/512GB,Mobiles & Tablets,Tablets,realme,REA-347B,White,2017,2024,6,,5K,19790.0,20900.0,15000.0,INR,True,18
876,SKU-000876,Logitech S Headset Black,Accessories,Headsets,Logitech,LOG-324A,Red,50,2018,6,BT 5.0,,4450.0,4690.0,2950.0,INR,True,18
877,SKU-000877,Samsung Mini Smartphone 16GB/4TB,Mobiles & Tablets,Smartphones,Samsung,SAM-531Z,Space Grey,372,2023,24,,5K,34820.0,36380.0,27040.0,INR,True,18
878,SKU-000878,Anker S Power Bank Red,Mobiles & Tablets,Power Banks,Anker,ANK-834A,Space Grey,911,2021,12,,,1200.0,1270.0,890.0,INR,True,18
879,SKU-000879,Crucial Lite Storag Blue,Computers,Storage,Crucial,CRU-900X,White,340,2019,12,,,10170.0,10970.0,7010.0,INR,True,18
880,SKU-000880,Dell Ultra Webcam Blue,Accessories,Webcams,Dell,DEL-919C,Graphite,566,2025,24,,1080p,5400.0,5960.0,3460.0,INR,True,18
881,SKU-000881,Dell Edge Webcam Black,Accessories,Webcams,Dell,DEL-769X,White,742,2022,12,,1080p,2570.0,2910.0,1730.0,INR,True,18
882,SKU-000882,Logitech Plus Webcam White,Accessories,Webcams,Logitech,LOG-549X,Space Grey,907,2025,24,,4K,2440.0,2670.0,2050.0,INR,True,18
883,SKU-000883,Samsung X Wearable White,Mobiles & Tablets,Wearables,Samsung,SAM-569A,Graphite,542,2019,12,BT 5.2,,5190.0,5890.0,3080.0,INR,True,18
884,SKU-000884,"Acer 32"" 144Hz Mini Monitor",Computers,Monitors,Acer,ACE-719A,White,69,2020,12,,4K,14960.0,16360.0,12000.0,INR,True,18
885,SKU-000885,Samsung Air Storag White,Computers,Storage,Samsung,SAM-677X,Red,413,2018,24,,,7550.0,8050.0,5550.0,INR,True,18
886,SKU-000886,Lenovo Pro Tablet 16GB/4TB,Mobiles & Tablets,Tablets,Lenovo,LEN-696Z,Black,1634,2022,12,,5K,22690.0,25020.0,12950.0,INR,True,18
887,SKU-000887,URBN Air Power Bank Red,Mobiles & Tablets,Power Banks,URBN,URB-477B,Space Grey,1380,2021,12,,,2010.0,2170.0,1520.0,INR,True,18
888,SKU-000888,JBL Prime Headset Graphite,Accessories,Headsets,JBL,JBL-660A,White,915,2025,6,BT 5.3,,4200.0,4450.0,3550.0,INR,True,18
889,SKU-000889,Noise Plus Wearable Silver,Mobiles & Tablets,Wearables,Noise,NOI-202C,Blue,1152,2021,12,BT 5.0,,9630.0,10850.0,7220.0,INR,True,18
890,SKU-000890,Sony Max Headset Blue,Accessories,Headsets,Sony,SON-229A,Silver,1433,2020,24,BT 5.1,,2300.0,2620.0,1840.0,INR,True,18
891,SKU-000891,Anker Lite Power Bank Blue,Mobiles & Tablets,Power Banks,Anker,ANK-372X,Black,460,2019,12,,,1860.0,2090.0,1420.0,INR,True,18
892,SKU-000892,Corsair X Mouse Space Grey,Accessories,Mouse,Corsair,COR-981A,Space Grey,819,2018,12,BT 5.1,,2440.0,2660.0,1840.0,INR,True,18
893,SKU-000893,Acer Max Desktop 64GB/256GB,Computers,Desktops,Acer,ACE-244B,Graphite,912,2023,12,,,48540.0,50550.0,37980.0,INR,True,18
894,SKU-000894,Corsair Prime Keyboard Black,Accessories,Keyboards,Corsair,COR-335X,Space Grey,528,2025,12,BT 5.2,,3940.0,4420.0,3090.0,INR,True,18
895,SKU-000895,Xiaomi Lite Smartphone 16GB/2TB,Mobiles & Tablets,Smartphones,Xiaomi,XIA-271A,Space Grey,902,2025,12,,8K,27300.0,28580.0,16800.0,INR,True,18
896,SKU-000896,Razer Max Mouse Space Grey,Accessories,Mouse,Razer,RAZ-512A,Silver,252,2025,6,BT 5.0,,2070.0,2290.0,1760.0,INR,True,18
897,SKU-000897,WD Lite Storag Graphite,Computers,Storage,WD,WD-998A,White,757,2021,6,,,6920.0,7090.0,4970.0,INR,True,18
898,SKU-000898,Logitech Air Keyboard Red,Accessories,Keyboards,Logitech,LOG-463A,Graphite,491,2018,24,BT 5.1,,4740.0,5000.0,2880.0,INR,True,18
899,SKU-000899,OnePlus X Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,OnePlus,ONE-195C,Graphite,119,2019,6,,5K,45490.0,46920.0,37730.0,INR,True,18
900,SKU-000900,"LG 24"" 165Hz Lite Monitor",Computers,Monitors,LG,LG-751Z,Black,2341,2023,12,,1080p,14230.0,15050.0,9150.0,INR,True,18
901,SKU-000901,Anker X Power Bank Blue,Mobiles & Tablets,Power Banks,Anker,ANK-221B,White,61,2020,6,,,1180.0,1330.0,790.0,INR,True,18
902,SKU-000902,Samsung Pro Tablet 8GB/512GB,Mobiles & Tablets,Tablets,Samsung,SAM-368Z,Space Grey,1284,2021,6,,1080p,16080.0,18030.0,13340.0,INR,True,18
903,SKU-000903,Corsair X Mouse Silver,Accessories,Mouse,Corsair,COR-106B,Red,619,2021,24,BT 5.3,,2560.0,2660.0,1890.0,INR,True,18
904,SKU-000904,Samsung Plus Smartphone 16GB/512GB,Mobiles & Tablets,Smartphones,Samsung,SAM-768A,Black,587,2019,12,,4K,17830.0,19370.0,10260.0,INR,True,18
905,SKU-000905,Ambrane Mini Power Bank Blue,Mobiles & Tablets,Power Banks,Ambrane,AMB-133Z,White,486,2019,24,,,1940.0,2130.0,1350.0,INR,True,18
906,SKU-000906,Corsair S Keyboard Blue,Accessories,Keyboards,Corsair,COR-574Z,Blue,398,2024,12,BT 5.0,,5810.0,6060.0,3940.0,INR,True,18
907,SKU-000907,Apple Prime Wearable Black,Mobiles & Tablets,Wearables,Apple,APP-830B,Black,599,2022,12,BT 5.3,,3980.0,4260.0,3290.0,INR,True,18
908,SKU-000908,Corsair Plus Keyboard Space Grey,Accessories,Keyboards,Corsair,COR-233Z,Black,1528,2021,12,BT 5.3,,8800.0,9530.0,6830.0,INR,True,18
909,SKU-000909,"Acer 15.6"" 120Hz Ultra Monitor",Computers,Monitors,Acer,ACE-795C,White,1238,2022,6,,8K,24020.0,24810.0,15550.0,INR,True,18
910,SKU-000910,Samsung S Smartphone 32GB/1TB,Mobiles & Tablets,Smartphones,Samsung,SAM-731X,Space Grey,664,2022,12,,5K,50940.0,54480.0,40500.0,INR,True,18
911,SKU-000911,Logitech S Mouse Blue,Accessories,Mouse,Logitech,LOG-699A,Black,656,2021,24,BT 5.2,,2040.0,2340.0,1660.0,INR,True,18
912,SKU-000912,"BenQ 34"" UW 144Hz S Monitor",Computers,Monitors,BenQ,BEN-667X,Blue,1771,2018,24,,4K,17280.0,18640.0,11960.0,INR,True,18
913,SKU-000913,Redragon Pro Keyboard Blue,Accessories,Keyboards,Redragon,RED-502A,Space Grey,144,2023,12,BT 5.0,,5700.0,6460.0,3800.0,INR,True,18
914,SKU-000914,Apple Edge Smartphone 64GB/1TB,Mobiles & Tablets,Smartphones,Apple,APP-355B,Black,820,2024,6,,4K,30300.0,32350.0,20640.0,INR,True,18
915,SKU-000915,Mi S Power Bank Red,Mobiles & Tablets,Power Banks,Mi,MI-612A,Black,803,2024,12,,,990.0,1120.0,830.0,INR,True,18
916,SKU-000916,Apple Max Smartphone 8GB/1TB,Mobiles & Tablets,Smartphones,Apple,APP-227A,Red,620,2020,12,,1080p,45400.0,51450.0,38550.0,INR,True,18
917,SKU-000917,HP Mini Webcam Graphite,Accessories,Webcams,HP,HP-247B,Silver,50,2023,6,,1080p,3770.0,3920.0,2340.0,INR,True,18
918,SKU-000918,Seagate X Storag Red,Computers,Storage,Seagate,SEA-435B,Silver,947,2023,12,,,4770.0,5390.0,3240.0,INR,True,18
919,SKU-000919,Keychron Max Keyboard Silver,Accessories,Keyboards,Keychron,KEY-207A,Silver,93,2024,12,BT 5.3,,4920.0,5610.0,3130.0,INR,True,18
920,SKU-000920,"BenQ 15.6"" 144Hz Max Monitor",Computers,Monitors,BenQ,BEN-653C,Space Grey,1879,2022,24,,1440p,6000.0,6300.0,4630.0,INR,True,18
921,SKU-000921,UGREEN Air Hubs & Dock Space Grey,Accessories,Hubs & Docks,UGREEN,UGR-831Z,White,745,2020,12,,,3850.0,4010.0,3150.0,INR,True,18
922,SKU-000922,Dell S Webcam Blue,Accessories,Webcams,Dell,DEL-168C,Blue,650,2018,12,,4K,6220.0,6390.0,4070.0,INR,True,18
923,SKU-000923,HP Prime Laptop 16GB/1TB,Computers,Laptops,HP,HP-149Z,Blue,1063,2025,24,,,63090.0,71830.0,48790.0,INR,True,18
924,SKU-000924,HP Prime Desktop 16GB/1TB,Computers,Desktops,HP,HP-399A,Red,579,2025,12,,,39150.0,43450.0,29910.0,INR,True,18
925,SKU-000925,SanDisk S Storag Black,Computers,Storage,SanDisk,SAN-791C,Blue,1121,2018,12,,,8130.0,9090.0,5760.0,INR,True,18
926,SKU-000926,Motorola Mini Smartphone 16GB/2TB,Mobiles & Tablets,Smartphones,Motorola,MOT-975B,Space Grey,688,2025,6,,1440p,47680.0,49320.0,32810.0,INR,True,18
927,SKU-000927,Amazfit Edge Wearable Silver,Mobiles & Tablets,Wearables,Amazfit,AMA-875B,Space Grey,952,2018,12,BT 5.2,,4310.0,4810.0,3070.0,INR,True,18
928,SKU-000928,Anker X Hubs & Dock Graphite,Accessories,Hubs & Docks,Anker,ANK-372X,Blue,1609,2025,6,,,4920.0,5190.0,4150.0,INR,True,18
929,SKU-000929,"LG 15.6"" 165Hz S Monitor",Computers,Monitors,LG,LG-163X,Graphite,1805,2022,12,,1080p,25190.0,26470.0,21270.0,INR,True,18
930,SKU-000930,Razer Mini Keyboard Space Grey,Accessories,Keyboards,Razer,RAZ-718Z,White,1613,2019,6,BT 5.2,,2630.0,3020.0,2170.0,INR,True,18
931,SKU-000931,Razer Edge Keyboard Black,Accessories,Keyboards,Razer,RAZ-574B,Space Grey,50,2022,6,BT 5.1,,1640.0,1760.0,1180.0,INR,True,18
932,SKU-000932,Acer Air Desktop 32GB/4TB,Computers,Desktops,Acer,ACE-478Z,Silver,1573,2023,24,,,26980.0,29080.0,21600.0,INR,True,18
933,SKU-000933,Logitech Edge Mouse Graphite,Accessories,Mouse,Logitech,LOG-846Z,Black,793,2025,6,BT 5.1,,780.0,820.0,430.0,INR,True,18
934,SKU-000934,Apple Prime Wearable Black,Mobiles & Tablets,Wearables,Apple,APP-299Z,Graphite,1334,2021,6,BT 5.2,,6930.0,7160.0,5410.0,INR,True,18
935,SKU-000935,Apple Mini Tablet 16GB/1TB,Mobiles & Tablets,Tablets,Apple,APP-833B,Red,2516,2025,24,,8K,24580.0,27790.0,15890.0,INR,True,18
936,SKU-000936,"LG 34"" UW 75Hz Mini Monitor",Computers,Monitors,LG,LG-397X,Red,725,2018,6,,1080p,17910.0,19440.0,10380.0,INR,True,18
